IV00_00014265-RA	-
IV00_00014265-RA	-
IV00_00014265-RA	GO:0005509(InterPro)
IV00_00014265-RA	GO:0005509(InterPro)
IV00_00014265-RA	GO:0005515(InterPro)
IV00_00014265-RA	GO:0005515(InterPro)
IV00_00014265-RA	GO:0005515(InterPro)
IV00_00014265-RA	GO:0005515(InterPro)
IV00_00014265-RA	GO:0005515(InterPro)
IV00_00014265-RA	GO:0005515(InterPro)
IV00_00014265-RA	GO:0005515(InterPro)
IV00_00014265-RA	GO:0005515(InterPro)
IV00_00014265-RA	GO:0005515(InterPro)
IV00_00014265-RA	GO:0005515(InterPro)
IV00_00014265-RA	GO:0005515(InterPro)
IV00_00014265-RA	-
IV00_00014265-RA	-
IV00_00014265-RA	-
IV00_00014265-RA	-
IV00_00014265-RA	-
IV00_00014265-RA	-
IV00_00014265-RA	GO:0008017(InterPro)
IV00_00014265-RA	-
IV00_00014265-RA	GO:0008017(InterPro)
IV00_00014265-RA	-
IV00_00014265-RA	-
IV00_00005835-RA	GO:0016020(InterPro)
IV00_00005835-RA	GO:0005484(InterPro)|GO:0006886(InterPro)|GO:0016020(InterPro)
IV00_00005835-RA	GO:0016020(InterPro)|GO:0016192(InterPro)
IV00_00005835-RA	GO:0016020(InterPro)
IV00_00005835-RA	-
IV00_00005835-RA	-
IV00_00005835-RA	-
IV00_00005835-RA	-
IV00_00005835-RA	-
IV00_00005835-RA	-
IV00_00041816-RA	-
IV00_00041816-RA	-
IV00_00041816-RA	GO:0003676(InterPro)
IV00_00041816-RA	-
IV00_00041816-RA	GO:0003676(InterPro)
IV00_00041816-RA	-
IV00_00041816-RA	-
IV00_00041816-RA	GO:0003676(InterPro)
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00041293-RA	-
IV00_00023654-RA	-
IV00_00023654-RA	GO:0005975(InterPro)
IV00_00023654-RA	GO:0005975(InterPro)
IV00_00023654-RA	GO:0003824(InterPro)|GO:0005975(InterPro)
IV00_00005416-RA	-
IV00_00005416-RA	GO:0004435(InterPro)|GO:0006629(InterPro)|GO:0007165(InterPro)|GO:0035556(InterPro)
IV00_00005416-RA	GO:0004435(InterPro)|GO:0006629(InterPro)|GO:0007165(InterPro)|GO:0035556(InterPro)
IV00_00005416-RA	GO:0035556(InterPro)
IV00_00005416-RA	GO:0035556(InterPro)
IV00_00005416-RA	GO:0035556(InterPro)
IV00_00005416-RA	GO:0004435(InterPro)|GO:0006629(InterPro)|GO:0007165(InterPro)|GO:0035556(InterPro)
IV00_00005416-RA	GO:0006629(InterPro)|GO:0008081(InterPro)
IV00_00024507-RA	-
IV00_00051702-RA	-
IV00_00051702-RA	-
IV00_00048326-RA	GO:0008270(InterPro)
IV00_00048326-RA	GO:0008270(InterPro)
IV00_00048326-RA	-
IV00_00048326-RA	-
IV00_00048326-RA	GO:0008270(InterPro)
IV00_00048326-RA	GO:0008270(InterPro)
IV00_00048326-RA	GO:0008270(InterPro)
IV00_00048326-RA	GO:0008270(InterPro)
IV00_00011178-RA	-
IV00_00011178-RA	-
IV00_00011178-RA	-
IV00_00011178-RA	-
IV00_00011178-RA	-
IV00_00011178-RA	-
IV00_00011178-RA	GO:0015293(InterPro)|GO:0016020(InterPro)
IV00_00011178-RA	GO:0015293(InterPro)|GO:0016020(InterPro)
IV00_00011178-RA	-
IV00_00033714-RE	GO:0005507(InterPro)
IV00_00033714-RE	-
IV00_00033714-RE	-
IV00_00033714-RE	-
IV00_00033714-RE	-
IV00_00033714-RE	-
IV00_00033714-RE	-
IV00_00033714-RE	-
IV00_00033714-RE	-
IV00_00033714-RE	-
IV00_00033714-RE	GO:0005507(InterPro)
IV00_00033714-RE	-
IV00_00033714-RE	GO:0005507(InterPro)|GO:0016491(InterPro)
IV00_00033714-RE	-
IV00_00053098-RA	-
IV00_00053098-RA	-
IV00_00053098-RA	GO:0005515(InterPro)
IV00_00053098-RA	-
IV00_00053098-RA	GO:0005515(InterPro)
IV00_00053098-RA	GO:0005515(InterPro)
IV00_00053098-RA	GO:0005515(InterPro)
IV00_00053098-RA	GO:0005515(InterPro)
IV00_00053098-RA	GO:0005515(InterPro)
IV00_00053098-RA	GO:0005515(InterPro)
IV00_00053098-RA	-
IV00_00045660-RA	-
IV00_00045660-RA	-
IV00_00045660-RA	-
IV00_00045660-RA	-
IV00_00045660-RA	-
IV00_00039046-RA	-
IV00_00027466-RA	-
IV00_00027466-RA	-
IV00_00035341-RA	-
IV00_00035341-RA	GO:0008289(InterPro)
IV00_00035341-RA	GO:0008289(InterPro)
IV00_00035341-RA	GO:0008289(InterPro)
IV00_00035341-RA	-
IV00_00013748-RA	-
IV00_00013748-RA	-
IV00_00033752-RA	-
IV00_00033752-RA	GO:0007186(InterPro)|GO:0007194(InterPro)|GO:0016020(InterPro)|GO:0045028(InterPro)
IV00_00033752-RA	GO:0007186(InterPro)|GO:0007194(InterPro)|GO:0016020(InterPro)|GO:0045028(InterPro)
IV00_00033752-RA	GO:0007186(InterPro)|GO:0007194(InterPro)|GO:0016020(InterPro)|GO:0045028(InterPro)
IV00_00033752-RA	GO:0007186(InterPro)|GO:0007194(InterPro)|GO:0016020(InterPro)|GO:0045028(InterPro)
IV00_00033752-RA	GO:0007186(InterPro)|GO:0007194(InterPro)|GO:0016020(InterPro)|GO:0045028(InterPro)
IV00_00033752-RA	GO:0007186(InterPro)|GO:0007194(InterPro)|GO:0016020(InterPro)|GO:0045028(InterPro)
IV00_00033752-RA	-
IV00_00033752-RA	-
IV00_00033752-RA	-
IV00_00033752-RA	-
IV00_00033752-RA	-
IV00_00033752-RA	GO:0004930(InterPro)|GO:0007186(InterPro)|GO:0016020(InterPro)
IV00_00033752-RA	GO:0004930(InterPro)|GO:0007186(InterPro)|GO:0016020(InterPro)
IV00_00033752-RA	GO:0004930(InterPro)|GO:0007186(InterPro)|GO:0016020(InterPro)
IV00_00033752-RA	GO:0004930(InterPro)|GO:0007186(InterPro)|GO:0016020(InterPro)
IV00_00033752-RA	GO:0004930(InterPro)|GO:0007186(InterPro)|GO:0016020(InterPro)
IV00_00033752-RA	GO:0004930(InterPro)|GO:0007186(InterPro)|GO:0016020(InterPro)
IV00_00033752-RA	GO:0004930(InterPro)|GO:0007186(InterPro)|GO:0016020(InterPro)
IV00_00033752-RA	GO:0016020(InterPro)
IV00_00033752-RA	GO:0004930(InterPro)|GO:0007186(InterPro)|GO:0016020(InterPro)
IV00_00033752-RA	GO:0004930(InterPro)|GO:0007186(InterPro)|GO:0016020(InterPro)
IV00_00000876-RA	-
IV00_00000876-RA	-
IV00_00000876-RA	-
IV00_00000876-RA	-
IV00_00000876-RA	-
IV00_00000876-RA	-
IV00_00000876-RA	-
IV00_00000876-RA	-
IV00_00041598-RA	-
IV00_00019578-RA	-
IV00_00045631-RA	-
IV00_00045631-RA	-
IV00_00045631-RA	-
IV00_00045631-RA	-
IV00_00045631-RA	-
IV00_00045631-RA	-
IV00_00045631-RA	-
IV00_00045631-RA	-
IV00_00045631-RA	GO:0005515(InterPro)
IV00_00045631-RA	GO:0005515(InterPro)
IV00_00045631-RA	GO:0005515(InterPro)
IV00_00045631-RA	GO:0005515(InterPro)
IV00_00045631-RA	GO:0005515(InterPro)
IV00_00045631-RA	GO:0005515(InterPro)
IV00_00045631-RA	GO:0005515(InterPro)
IV00_00045631-RA	GO:0005515(InterPro)
IV00_00045631-RA	-
IV00_00045631-RA	-
IV00_00045631-RA	GO:0005515(InterPro)
IV00_00051939-RA	-
IV00_00051939-RA	GO:0007275(InterPro)|GO:0016020(InterPro)
IV00_00051939-RA	GO:0007275(InterPro)|GO:0016020(InterPro)
IV00_00051939-RA	GO:0007275(InterPro)|GO:0016020(InterPro)
IV00_00051637-RA	-
IV00_00051637-RA	-
IV00_00051637-RA	-
IV00_00051637-RA	-
IV00_00006591-RA	-
IV00_00006591-RA	GO:0003887(InterPro)|GO:0006260(InterPro)
IV00_00006591-RA	GO:0003887(InterPro)|GO:0006261(InterPro)
IV00_00006591-RA	GO:0003887(InterPro)|GO:0006261(InterPro)
IV00_00006591-RA	GO:0003677(InterPro)|GO:0003887(InterPro)|GO:0006260(InterPro)
IV00_00006591-RA	-
IV00_00006591-RA	GO:0003677(InterPro)|GO:0003887(InterPro)|GO:0006260(InterPro)
IV00_00006591-RA	-
IV00_00006591-RA	-
IV00_00006591-RA	-
IV00_00006591-RA	-
IV00_00006591-RA	-
IV00_00006591-RA	-
IV00_00006591-RA	-
IV00_00006591-RA	-
IV00_00006591-RA	-
IV00_00006591-RA	GO:0003676(InterPro)|GO:0005524(InterPro)
IV00_00006591-RA	-
IV00_00006591-RA	-
IV00_00006591-RA	-
IV00_00000500-RA	-
IV00_00000500-RA	-
IV00_00000500-RA	-
IV00_00000500-RA	GO:0032040(InterPro)
IV00_00035521-RB	GO:0004672(InterPro)|GO:0005524(InterPro)|GO:0006468(InterPro)
IV00_00035521-RB	GO:0004672(InterPro)|GO:0005524(InterPro)|GO:0006468(InterPro)
IV00_00035521-RB	GO:0004672(InterPro)|GO:0006468(InterPro)
IV00_00035521-RB	GO:0004672(InterPro)|GO:0005524(InterPro)|GO:0006468(InterPro)
IV00_00035521-RB	-
IV00_00035166-RB	-
IV00_00035166-RB	-
IV00_00035166-RB	GO:0003980(InterPro)|GO:0006486(InterPro)
IV00_00035166-RB	-
IV00_00035166-RB	-
IV00_00035166-RB	-
IV00_00035166-RB	-
IV00_00035166-RB	-
IV00_00035166-RB	-
IV00_00035166-RB	-
IV00_00033620-RA	-
IV00_00033620-RA	-
IV00_00033620-RA	GO:0016817(InterPro)
IV00_00033620-RA	-
IV00_00033620-RA	-
IV00_00033620-RA	-
IV00_00033620-RA	-
IV00_00033620-RA	-
IV00_00033620-RA	GO:0003724(InterPro)|GO:0005524(InterPro)
IV00_00033620-RA	-
IV00_00033620-RA	-
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	GO:0005085(InterPro)|GO:0035556(InterPro)
IV00_00034120-RB	GO:0005085(InterPro)
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	GO:0005085(InterPro)
IV00_00034120-RB	GO:0005085(InterPro)
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	-
IV00_00034120-RB	GO:0005085(InterPro)
IV00_00034120-RB	-
IV00_00042667-RA	-
IV00_00027500-RA	GO:0004408(InterPro)|GO:0005739(InterPro)
IV00_00027500-RA	GO:0004408(InterPro)|GO:0005739(InterPro)
IV00_00027500-RA	GO:0004408(InterPro)|GO:0005739(InterPro)
IV00_00032068-RA	GO:0006511(InterPro)|GO:0031625(InterPro)
IV00_00032068-RA	-
IV00_00022643-RA	GO:0008289(InterPro)
IV00_00022643-RA	-
IV00_00022643-RA	-
IV00_00022643-RA	-
IV00_00022643-RA	GO:0008289(InterPro)
IV00_00022643-RA	GO:0008289(InterPro)
IV00_00045037-RA	GO:0003723(InterPro)
IV00_00045037-RA	-
IV00_00045037-RA	GO:0003723(InterPro)
IV00_00045037-RA	GO:0003723(InterPro)
IV00_00045037-RA	GO:0003723(InterPro)
IV00_00045037-RA	GO:0003723(InterPro)|GO:0043484(InterPro)
IV00_00045037-RA	GO:0003676(InterPro)
IV00_00020753-RA	-
IV00_00020753-RA	-
IV00_00020753-RA	GO:0006096(InterPro)|GO:0016868(InterPro)
IV00_00020753-RA	-
IV00_00020753-RA	-
IV00_00020753-RA	-
IV00_00020753-RA	-
IV00_00020753-RA	-
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	-
IV00_00027006-RA	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro)
IV00_00027006-RA	GO:0005506(InterPro)|GO:0016705(InterPro)
IV00_00055646-RA	-
IV00_00055646-RA	-
IV00_00000010-RA	GO:0003746(InterPro)|GO:0006414(InterPro)
IV00_00000010-RA	-
IV00_00000010-RA	GO:0003746(InterPro)|GO:0006414(InterPro)
IV00_00000010-RA	-
IV00_00000010-RA	GO:0003746(InterPro)|GO:0006414(InterPro)
IV00_00000010-RA	GO:0003746(InterPro)|GO:0006414(InterPro)
IV00_00000010-RA	-
IV00_00000010-RA	GO:0003746(InterPro)|GO:0006414(InterPro)
IV00_00000010-RA	-
IV00_00012529-RA	-
IV00_00012529-RA	GO:0005262(InterPro)|GO:0016020(InterPro)|GO:0070588(InterPro)
IV00_00012529-RA	-
IV00_00012529-RA	-
IV00_00012529-RA	-
IV00_00045171-RA	-
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	-
IV00_00045171-RA	-
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	-
IV00_00045171-RA	-
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00045171-RA	GO:0005242(InterPro)|GO:0006813(InterPro)|GO:0016020(InterPro)
IV00_00035506-RA	GO:0005743(InterPro)|GO:0006123(InterPro)
IV00_00035506-RA	GO:0005743(InterPro)|GO:0006123(InterPro)
IV00_00035506-RA	GO:0005743(InterPro)|GO:0006123(InterPro)|GO:0045277(InterPro)
IV00_00007115-RA	-
IV00_00007115-RA	-
IV00_00035159-RA	GO:0000166(InterPro)
IV00_00035159-RA	-
IV00_00035159-RA	GO:0006352(InterPro)|GO:0030880(InterPro)
IV00_00052644-RA	GO:0016020(InterPro)|GO:0022857(InterPro)|GO:0055085(InterPro)
IV00_00052644-RA	-
IV00_00052644-RA	-
IV00_00052644-RA	-
IV00_00052644-RA	GO:0016020(InterPro)|GO:0022857(InterPro)|GO:0055085(InterPro)
IV00_00052644-RA	GO:0022857(InterPro)|GO:0055085(InterPro)
IV00_00052644-RA	GO:0022857(InterPro)
IV00_00052644-RA	-
IV00_00052644-RA	GO:0007268(InterPro)|GO:0016020(InterPro)
IV00_00052644-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00016335-RA	-
IV00_00038601-RA	GO:0003924(InterPro)|GO:0005525(InterPro)
IV00_00038601-RA	-
IV00_00038601-RA	-
IV00_00038601-RA	GO:0005525(InterPro)
IV00_00038601-RA	-
IV00_00038601-RA	GO:0003924(InterPro)|GO:0005525(InterPro)
IV00_00038601-RA	GO:0003924(InterPro)|GO:0005525(InterPro)
IV00_00038601-RA	GO:0003924(InterPro)|GO:0005525(InterPro)
IV00_00038601-RA	-
IV00_00038601-RA	-
IV00_00038601-RA	-
IV00_00038601-RA	-
IV00_00038601-RA	-
IV00_00038601-RA	-
IV00_00038601-RA	-
IV00_00038601-RA	-
IV00_00027606-RA	-
IV00_00027606-RA	GO:0005975(InterPro)
IV00_00027606-RA	-
IV00_00027606-RA	GO:0004556(InterPro)|GO:0005975(InterPro)|GO:0043169(InterPro)
IV00_00027606-RA	GO:0004556(InterPro)|GO:0005975(InterPro)|GO:0043169(InterPro)
IV00_00027606-RA	GO:0004556(InterPro)|GO:0005975(InterPro)|GO:0043169(InterPro)
IV00_00027606-RA	GO:0004556(InterPro)|GO:0005975(InterPro)|GO:0043169(InterPro)
IV00_00027606-RA	-
IV00_00027606-RA	GO:0005975(InterPro)
IV00_00027606-RA	-
IV00_00027606-RA	GO:0003824(InterPro)|GO:0005975(InterPro)|GO:0043169(InterPro)
IV00_00003691-RA	-
IV00_00019734-RA	GO:0016020(InterPro)|GO:0016757(InterPro)
IV00_00015579-RA	-
IV00_00015579-RA	-
IV00_00011242-RA	GO:0003723(InterPro)
IV00_00011242-RA	GO:0003723(InterPro)
IV00_00011242-RA	GO:0003676(InterPro)
IV00_00011242-RA	-
IV00_00011242-RA	GO:0003723(InterPro)
IV00_00011242-RA	-
IV00_00011242-RA	GO:0003723(InterPro)
IV00_00011242-RA	GO:0003723(InterPro)
IV00_00011242-RA	GO:0003723(InterPro)
IV00_00017303-RA	-
IV00_00017303-RA	-
IV00_00017303-RA	-
IV00_00017303-RA	-
IV00_00017922-RA	-
IV00_00017922-RA	-
IV00_00017922-RA	GO:0003677(InterPro)
IV00_00017922-RA	-
IV00_00017922-RA	GO:0003700(InterPro)|GO:0006355(InterPro)
IV00_00017922-RA	-
IV00_00051248-RA	GO:0016787(InterPro)
IV00_00051248-RA	GO:0016787(InterPro)
IV00_00051248-RA	-
IV00_00049231-RA	-
IV00_00049231-RA	GO:0023052(InterPro)
IV00_00028607-RA	-
IV00_00028607-RA	-
IV00_00028607-RA	GO:0003723(InterPro)
IV00_00028607-RA	-
IV00_00028607-RA	GO:0006396(InterPro)
IV00_00028607-RA	GO:0001522(InterPro)|GO:0003723(InterPro)|GO:0009451(InterPro)|GO:0009982(InterPro)
IV00_00028607-RA	GO:0006396(InterPro)
IV00_00028607-RA	GO:0003723(InterPro)
IV00_00028607-RA	-
IV00_00028607-RA	GO:0003723(InterPro)
IV00_00028607-RA	-
IV00_00028607-RA	-
IV00_00028607-RA	-
IV00_00028607-RA	-
